stage,descricao,run,metric,unit,target,load_level,samples,mean,p95,max
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,inventory-service,high,30,1.09,1.455,1.569
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,prometheus,low,30,0.063,0.175,0.175
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,prometheus,medium,30,0.038,0.102,0.102
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,prometheus,high,30,0.497,2.519,2.519
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,orders-service,low,30,0.391,0.422,0.43
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,orders-service,medium,30,0.541,0.654,0.665
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,orders-service,high,30,5.917,6.961,7.342
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,products-service,low,30,0.358,0.455,0.485
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,products-service,medium,30,0.394,0.507,0.564
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,products-service,high,30,2.724,3.325,3.453
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,users-service,low,30,0.351,0.459,0.482
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,users-service,medium,30,0.406,0.473,0.502
Stage 04,Orders e Inventory extraidos,3,gc_pause_ms,ms,users-service,high,30,2.774,3.28,3.441
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,inventory-service,low,30,0.033,0.0,1.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,inventory-service,medium,30,0.1,1.0,1.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,inventory-service,high,30,0.567,2.0,5.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,orders-service,low,30,0.2,1.55,3.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,orders-service,medium,30,0.967,2.55,3.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,orders-service,high,30,10.467,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,products-service,low,30,0.133,1.0,2.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,products-service,medium,30,0.667,2.0,3.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,products-service,high,30,3.767,12.1,13.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,users-service,low,30,0.033,0.0,1.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,users-service,medium,30,0.733,2.55,3.0
Stage 04,Orders e Inventory extraidos,3,pool_acquired_conns,conexoes,users-service,high,30,3.467,13.1,14.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,inventory-service,low,30,3.833,5.0,5.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,inventory-service,medium,30,4.9,5.0,5.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,inventory-service,high,30,13.3,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,orders-service,low,30,9.433,11.0,11.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,orders-service,medium,30,12.467,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,orders-service,high,30,3.533,13.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,products-service,low,30,9.1,12.0,12.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,products-service,medium,30,12.467,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,products-service,high,30,10.233,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,users-service,low,30,8.1,9.0,9.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,users-service,medium,30,10.033,11.0,11.0
Stage 04,Orders e Inventory extraidos,3,pool_idle_conns,conexoes,users-service,high,30,10.533,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,inventory-service,low,30,3.867,5.0,5.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,inventory-service,medium,30,5.0,5.0,5.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,inventory-service,high,30,13.867,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,orders-service,low,30,9.633,11.0,11.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,orders-service,medium,30,13.433,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,orders-service,high,30,14.0,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,products-service,low,30,9.233,12.0,12.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,products-service,medium,30,13.133,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,products-service,high,30,14.0,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,users-service,low,30,8.133,9.0,9.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,users-service,medium,30,10.767,11.0,11.0
Stage 04,Orders e Inventory extraidos,3,pool_total_conns,conexoes,users-service,high,30,14.0,14.0,14.0
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,inventory-service,low,30,0.007,0.023,0.054
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,inventory-service,medium,30,0.002,0.003,0.003
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,inventory-service,high,30,0.006,0.02,0.023
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,orders-service,low,30,0.007,0.028,0.06
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,orders-service,medium,30,0.002,0.003,0.003
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,orders-service,high,30,49.696,65.705,67.205
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,products-service,low,30,0.004,0.012,0.024
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,products-service,medium,30,0.002,0.003,0.003
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,products-service,high,30,0.174,0.246,0.278
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,users-service,low,30,0.004,0.01,0.014
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,users-service,medium,30,0.002,0.002,0.003
Stage 04,Orders e Inventory extraidos,3,pool_wait_per_acquire_ms,ms,users-service,high,30,0.2,0.278,0.299
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,inventory-service,low,30,0.012,0.04,0.053
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,inventory-service,medium,30,0.0,0.0,0.0
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,inventory-service,high,30,0.172,0.583,0.7
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,orders-service,low,30,0.031,0.14,0.141
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,orders-service,medium,30,0.033,0.091,0.1
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,orders-service,high,30,532.065,632.699,646.28
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,products-service,low,30,0.036,0.1,0.11
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,products-service,medium,30,0.027,0.16,0.16
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,products-service,high,30,86.235,107.876,109.14
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,users-service,low,30,0.024,0.091,0.1
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,users-service,medium,30,0.007,0.04,0.04
Stage 04,Orders e Inventory extraidos,3,pool_empty_acquire_per_s,por segundo,users-service,high,30,87.619,105.804,107.46
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,nginx,low,60,22.944,26.056,27.55
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,nginx,medium,60,86.986,94.806,100.86
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,nginx,high,60,129.044,160.628,166.98
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,nginx,low,60,15.865,16.718,17.03
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,nginx,medium,60,19.657,20.312,20.4
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,nginx,high,60,22.92,25.774,26.29
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,orders-service,low,60,33.106,38.9,40.15
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,orders-service,medium,60,141.082,269.831,284.73
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,orders-service,high,60,379.517,628.428,716.63
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,orders-service,low,60,14.761,16.2,16.69
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,orders-service,medium,60,20.751,22.16,23.05
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,orders-service,high,60,41.15,48.058,58.88
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,products-service,low,60,19.468,22.424,24.15
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,products-service,medium,60,61.354,66.801,69.35
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,products-service,high,60,85.042,102.299,110.99
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,products-service,low,60,13.346,15.111,15.43
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,products-service,medium,60,15.764,17.332,18.13
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,products-service,high,60,18.577,19.52,21.13
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,inventory-service,low,60,5.105,6.709,7.09
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,inventory-service,medium,60,17.409,19.568,20.26
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,inventory-service,high,60,23.649,29.743,30.34
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,inventory-service,low,60,9.585,10.382,10.96
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,inventory-service,medium,60,10.477,11.171,11.73
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,inventory-service,high,60,13.214,14.209,14.91
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,grafana,low,60,0.351,0.752,4.96
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,grafana,medium,60,0.405,1.247,5.72
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,grafana,high,60,0.428,1.581,5.11
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,grafana,low,60,45.886,47.711,47.73
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,grafana,medium,60,43.473,43.57,43.57
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,grafana,high,60,43.283,43.3,43.3
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,users-service,low,60,18.067,20.497,21.7
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,users-service,medium,60,57.736,62.532,65.67
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,users-service,high,60,73.378,89.797,95.81
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,users-service,low,60,11.267,12.291,12.74
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,users-service,medium,60,12.636,13.386,14.24
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,users-service,high,60,16.837,18.278,19.14
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,postgres,low,60,21.947,25.041,26.95
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,postgres,medium,60,74.973,81.947,94.79
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,postgres,high,60,122.498,154.726,180.6
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,postgres,low,60,87.705,99.747,100.5
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,postgres,medium,60,120.965,131.9,132.7
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,postgres,high,60,169.608,181.735,183.2
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,prometheus,low,60,0.799,2.27,3.11
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,prometheus,medium,60,0.572,1.111,1.46
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,prometheus,high,60,0.206,0.98,1.12
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,prometheus,low,60,38.593,41.693,41.77
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,prometheus,medium,60,41.979,43.01,43.01
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,prometheus,high,60,41.418,41.87,41.88
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,cadvisor,low,60,0.473,2.822,6.14
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,cadvisor,medium,60,0.383,3.325,4.31
Stage 04,Orders e Inventory extraidos,3,cpu_percent,percentual de um nucleo,cadvisor,high,60,0.115,0.396,2.96
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,cadvisor,low,60,17.938,19.01,19.33
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,cadvisor,medium,60,19.721,21.11,21.33
Stage 04,Orders e Inventory extraidos,3,memory_mb,MB,cadvisor,high,60,20.801,21.867,22.03
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,cadvisor,low,30,0.254,0.3,0.32
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,cadvisor,medium,30,0.168,0.22,0.22
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,cadvisor,high,30,0.206,0.26,0.28
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,inventory-service,low,30,3.632,4.031,4.06
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,inventory-service,medium,30,10.392,11.091,11.16
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,inventory-service,high,30,17.582,18.544,18.66
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,prometheus,low,30,0.227,0.283,0.34
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,prometheus,medium,30,0.145,0.171,0.18
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,prometheus,high,30,0.177,0.211,0.22
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,orders-service,low,30,28.93,32.111,32.14
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,orders-service,medium,30,105.887,126.339,126.72
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,orders-service,high,30,416.089,490.808,494.541
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,products-service,low,30,14.683,16.142,16.26
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,products-service,medium,30,40.613,42.831,42.88
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,products-service,high,30,68.755,73.546,74.04
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,users-service,low,30,14.73,16.104,16.28
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,users-service,medium,30,40.334,42.582,42.6
Stage 05,Microsservicos completos,1,process_cpu_percent,percentual de um nucleo,users-service,high,30,61.117,66.514,67.46
Stage 05,Microsservicos completos,1,process_memory_mb,MB,cadvisor,low,30,41.066,42.203,42.328
Stage 05,Microsservicos completos,1,process_memory_mb,MB,cadvisor,medium,30,42.047,43.24,43.953
Stage 05,Microsservicos completos,1,process_memory_mb,MB,cadvisor,high,30,43.012,44.878,45.547
Stage 05,Microsservicos completos,1,process_memory_mb,MB,inventory-service,low,30,18.586,19.891,20.277
Stage 05,Microsservicos completos,1,process_memory_mb,MB,inventory-service,medium,30,19.892,20.335,20.438
Stage 05,Microsservicos completos,1,process_memory_mb,MB,inventory-service,high,30,21.872,22.443,22.738
Stage 05,Microsservicos completos,1,process_memory_mb,MB,prometheus,low,30,84.458,87.449,87.449
Stage 05,Microsservicos completos,1,process_memory_mb,MB,prometheus,medium,30,87.917,89.105,89.855
Stage 05,Microsservicos completos,1,process_memory_mb,MB,prometheus,high,30,88.644,89.98,89.98
Stage 05,Microsservicos completos,1,process_memory_mb,MB,orders-service,low,30,21.483,22.321,22.43
Stage 05,Microsservicos completos,1,process_memory_mb,MB,orders-service,medium,30,23.393,23.801,23.844
Stage 05,Microsservicos completos,1,process_memory_mb,MB,orders-service,high,30,44.311,50.344,51.82
Stage 05,Microsservicos completos,1,process_memory_mb,MB,products-service,low,30,20.86,21.911,22.168
Stage 05,Microsservicos completos,1,process_memory_mb,MB,products-service,medium,30,22.521,22.964,23.164
Stage 05,Microsservicos completos,1,process_memory_mb,MB,products-service,high,30,26.885,27.484,27.695
Stage 05,Microsservicos completos,1,process_memory_mb,MB,users-service,low,30,20.324,21.313,21.43
Stage 05,Microsservicos completos,1,process_memory_mb,MB,users-service,medium,30,21.912,22.341,22.438
Stage 05,Microsservicos completos,1,process_memory_mb,MB,users-service,high,30,26.463,27.981,29.262
Stage 05,Microsservicos completos,1,goroutines,goroutines,cadvisor,low,30,26.867,28.0,28.0
Stage 05,Microsservicos completos,1,goroutines,goroutines,cadvisor,medium,30,27.1,28.0,28.0
Stage 05,Microsservicos completos,1,goroutines,goroutines,cadvisor,high,30,26.633,28.0,28.0
Stage 05,Microsservicos completos,1,goroutines,goroutines,inventory-service,low,30,26.933,35.55,36.0
Stage 05,Microsservicos completos,1,goroutines,goroutines,inventory-service,medium,30,40.533,43.55,48.0
Stage 05,Microsservicos completos,1,goroutines,goroutines,inventory-service,high,30,75.967,84.0,86.0
Stage 05,Microsservicos completos,1,goroutines,goroutines,prometheus,low,30,45.1,46.0,46.0
Stage 05,Microsservicos completos,1,goroutines,goroutines,prometheus,medium,30,45.267,46.0,50.0
Stage 05,Microsservicos completos,1,goroutines,goroutines,prometheus,high,30,45.067,45.55,46.0
Stage 05,Microsservicos completos,1,goroutines,goroutines,orders-service,low,30,44.167,55.0,55.0
